Well_ID,TH_2022,NO3_2022,Cl_2022,F_2022,SO4_2022,Ca_2022,Mg_2022,Na_2022
2.037E+14,240,41.4,109.9,0.5,18.8,58.1,23.1,26.7
1.936E+14,295,64.2,67.4,0.92,28,56.1,37.7,38.9
1.903E+14,305,94.4,78,0.8,55.9,40.1,49.8,53.9
2.037E+14,360,18.2,102.8,0.83,37.1,70.1,45,29.6
2.0183E+14,265,20.8,74.4,0.96,27,66.1,24.3,46.8
1.959E+14,225,2.8,78,0.77,31,46.1,26.7,43.2
1.932E+14,315,8.9,46.1,1.1,27.6,66.1,36.5,51.7
2.033E+14,375,80.2,102.8,0.83,45.1,60.1,54.7,33.4
1.917E+14,325,40.5,53.2,1.2,33.5,56.1,45,56.9
2.026E+14,365,12.1,85.1,0.84,29.4,70.1,46.2,28.6
1.941E+14,390,65.2,177.3,0.74,78.1,20,82.6,75
1.9473E+14,485,49.5,273,0.72,74.8,28.1,100.8,54.4
2.016E+14,210,9.1,74.4,0.53,13.7,50.1,20.7,33.7
1.918E+14,420,77.5,67.4,1.04,65.4,34.1,81.4,42.3
2.00355E+14,685,80.9,351,0.65,88.2,100.2,105.7,125.6
2.0205E+14,250,109.3,92.2,0.57,22.9,40.1,36.5,45.3
2.0343E+14,200,2.9,113.4,0.53,11.6,26.1,32.8,53.3
1.90621E+14,415,64.1,56.7,1.06,79.7,28.1,83.8,52.5
1.93055E+14,385,80.8,92.2,0.82,55.6,50.1,63.2,54.8
2.03738E+14,390,77.8,163.1,0.72,61.1,104.2,31.6,52.2
2.026E+14,200,7.7,60.3,0.78,29.3,50.1,18.2,27.5
1.94055E+14,150,5.7,39,1.09,18.4,38.1,13.4,33.2
1.9455E+14,240,32.2,191.4,0.6,66.3,50.1,27.9,73.2
2.03908E+14,420,46.4,163.1,0.73,40.7,78.2,54.7,46.6
2.0371E+14,245,26.9,78,0.69,10,50.1,29.2,38
2.01821E+14,290,81.4,109.9,0.66,21.2,30.1,52.2,16.5
2.02803E+14,215,43,113.4,0.76,18.4,22,38.9,78.3
2.02154E+14,725,129.2,340.3,0.87,37.6,12,168.9,90.4
2.1223E+14,490,5.1,276.5,0.99,55,66.1,79,101.2
2.1133E+14,295,33.4,131.2,1.55,51.5,38.1,48.6,100.4
2.05435E+14,490,68.7,156,1.35,55.8,60.1,82.6,49.1
2.12E+14,245,12,85.1,1.03,20,54.1,26.7,48
2.124E+14,335,39.8,120.5,1.17,69,56.1,47.4,87.5
2.055E+14,240,3.6,24.8,0.9,63.2,38.1,35.2,43.6
2.1365E+14,225,57.5,148.9,0.85,62.9,36.1,32.8,93.7
2.129E+14,35,20.3,21.3,0.5,3.8,10,2.4,21.3
2.12945E+14,385,66.3,131.2,1.17,51,60.1,57.1,68.8
2.1043E+14,195,4.4,24.8,1.63,18.6,26.1,31.6,26.2
2.12047E+14,360,58.7,212.7,1.45,72.5,50.1,57.1,65.4
2.12748E+14,300,20.7,141.8,1.37,41.6,42.1,47.4,103.7
2.10433E+14,170,43.7,67.4,0.6,45.8,28.1,24.3,46.4
2.11612E+14,115,23.3,49.6,0.69,25.3,20,15.8,33.7
2.12508E+14,290,79.6,258.8,0.68,84.3,46.1,42.5,85
2.04724E+14,470,79.7,301.3,1.65,87.7,64.1,75.3,73.2
1.956E+14,245,12,39,0.74,28.9,30.1,41.3,28.2
1.94515E+14,75,16.7,152.4,1.68,32.4,20,6.1,182.8
1.916E+14,205,7.5,46.1,0.76,25.1,40.1,25.5,28.6
1.949E+14,240,79.6,46.1,0.76,29.2,50.1,27.9,45
1.946E+14,265,30.6,21.3,0.63,19.6,48.1,35.2,31.2
1.9084E+14,190,8.7,31.9,0.56,22.1,30.1,27.9,26
1.9323E+14,285,36.3,56.7,0.38,30,50.1,38.9,36.2
1.92621E+14,190,13.5,42.5,0.48,31.2,50.1,15.8,30.8
1.926E+14,240,46.4,53.2,0.66,36.4,70.1,15.8,23.1
1.92E+14,255,46,70.9,0.64,27.8,52.1,30.4,29.9
1.93813E+14,160,81,63.8,0.96,36.8,22,25.5,100.4
1.94134E+14,335,37.6,24.8,0.7,24.6,54.1,48.6,26.7
1.92239E+14,45,7.4,56.7,2.18,31.1,10,4.9,81
1.91914E+14,205,38.1,74.4,1.07,32,36.1,27.9,93.1
1.91846E+14,280,43.8,141.8,0.77,32.6,52.1,36.5,49.9
1.92143E+14,305,38,124.1,0.71,20.9,52.1,42.5,52.7
1.9242E+14,250,26.9,81.5,0.92,34,40.1,36.5,74.3
1.93254E+14,200,24.7,177.3,0.95,22.7,36.1,26.7,111.5
1.94942E+14,365,14.6,312,1.36,18.1,46.1,60.8,204.2
1.94615E+14,75,39.5,67.4,0.6,27.2,14,9.7,109.5
1.94414E+14,150,45.4,49.6,1.68,29.5,20,24.3,78.7
1.93627E+14,240,51.6,67.4,1.06,24.1,52.1,26.7,40.4
1.9323E+14,280,35.2,106.4,1.29,17.7,46.1,40.1,53.7
1.93114E+14,185,44,85.1,0.72,21.3,24,30.4,158
1.94231E+14,335,10.2,81.5,0.95,29.8,60.1,45,70.9
1.92701E+14,235,38.3,31.9,0.58,20.3,42.1,31.6,15.4
1.91935E+14,255,21,163.1,0.76,20,52.1,30.4,87.5
1.91011E+14,625,74.6,418.3,0.78,112.8,72.1,108.1,220.7
1.94802E+14,215,74.5,46.1,1.34,125.2,32.1,32.8,111.9
2.11E+14,310,84.7,78,0.42,23.5,42.1,49.8,92.8
2.055E+14,620,86.2,145.3,0.35,61.9,106.2,86.3,71.1
2.053E+14,400,90.1,156,0.54,58.5,70.1,54.7,82.1
2.05114E+14,1100,88.1,698.4,0.46,71.5,180.4,158,82.6
2.1011E+14,505,88.5,347.4,0.69,80.1,88.2,69.3,174.6
2.0513E+14,280,8.4,67.4,1.18,20.3,38.1,45,83.7
2.039E+14,320,82.1,127.6,0.56,60.2,56.1,43.7,100
2.0493E+14,690,87.6,404.1,0.79,66.8,86.2,115.4,204.8
2.03025E+14,525,83.2,187.9,0.61,79.7,78.2,80.2,58.8
2.0345E+14,425,81.6,148.9,0.46,20.6,56.1,69.3,89.3
2.04015E+14,365,84.8,141.8,0.44,36.8,54.1,55.9,84.2
2.0435E+14,270,61.4,42.5,0.48,41.6,42.1,40.1,32.5
2.02218E+14,300,13.3,92.2,0.57,29.9,46.1,45,35.5
2.11515E+14,315,43.8,28.4,0.44,16.7,50.1,46.2,27.2
2.1082E+14,350,43.4,92.2,0.44,21.2,56.1,51,56.8
2.1114E+14,570,90.1,159.5,0.3,46.5,64.1,99.6,72.7
2.1062E+14,705,90.4,301.3,0.28,54.1,86.2,119.1,89.9
2.0413E+14,320,70.9,109.9,0.32,64.5,64.1,38.9,58.8
2.0593E+14,510,87.3,319.1,0.55,61.9,78.2,76.5,160.1
2.04952E+14,395,85.3,177.3,0.48,81.6,56.1,62,89.8
2.1145E+14,330,63.2,148.9,0.44,41,52.1,48.6,106.7
2.103E+14,290,5.6,88.6,0.3,27.3,52.1,38.9,49.5
2.03944E+14,325,37.6,74.4,0.37,47.9,50.1,48.6,55.2
2.05257E+14,510,87.2,241.1,0.54,80.6,84.2,72.9,178.3
2.10935E+14,360,88.9,138.3,0.34,23.4,62.1,49.8,68.4
2.11048E+14,390,86.7,106.4,0.28,21,70.1,52.2,43.3
2.11221E+14,380,84.1,99.3,0.19,21.5,56.1,58.3,49.5
2.0445E+14,365,90.8,138.3,0.18,58.5,60.1,52.2,97.8
2.05739E+14,285,23.9,95.7,0.49,43.3,62.1,31.6,37.5
2.04723E+14,740,88.1,397,0.53,55.7,84.2,128.8,201.5
2.05951E+14,370,87.4,226.9,0.55,56.7,44.1,63.2,108.7
2.04802E+14,525,89.6,304.9,0.77,64.8,76.2,81.4,134.3
2.05956E+14,325,67.8,102.8,0.48,51.7,54.1,46.2,85.5
2.10053E+14,215,20.5,70.9,0.59,38.6,36.1,30.4,83.6
2.10006E+14,320,11,124.1,0.5,52.3,52.1,46.2,150.5
2.05941E+14,260,9.3,95.7,0.64,50.7,44.1,36.5,64.8
2.05916E+14,515,6.7,209.2,0.48,46.3,96.2,66.8,71.8
2.05617E+14,180,8.5,81.5,0.54,35.2,32.1,24.3,62.9
2.05622E+14,280,65.6,85.1,0.41,51.2,44.1,41.3,85.1
2.04824E+14,475,88.2,127.6,0.5,65.3,82.2,65.6,67.6
2.11229E+14,225,40.5,28.4,0.34,18.1,34.1,34,71.4
2.1163E+14,455,80.2,124.1,0.54,47.9,64.1,71.7,105.5
2.11211E+14,450,86.1,127.6,0.47,32.2,70.1,66.8,56.9
2.11641E+14,280,38.6,31.9,0.21,17.2,50.1,37.7,25.2
2.11017E+14,195,25.5,39,0.37,9.8,44.1,20.7,35.7
2.04019E+14,290,86.2,138.3,0.27,50.9,26.1,54.7,224
2.0392E+14,290,89.8,53.2,0.5,22.8,34.1,49.8,34.2
2.10243E+14,265,24.7,81.5,0.55,44.6,36.1,42.5,45.3
2.1034E+14,825,86.5,510.5,0.61,30.9,110.2,133.7,58
2.11251E+14,495,88.3,475,0.46,41.3,74.1,75.3,362.8
1.936E+14,530,45.5,187.9,0.54,110.1,122.2,54.7,67.5
2.012E+14,2450,42.9,1003.2,0.37,601.2,426.9,336.6,329.5
2.016E+14,420,44.1,148.9,0.46,52,74.1,57.1,82.2
1.949E+14,230,9.7,60.3,0.63,32.2,38.1,32.8,39.1
1.9283E+14,415,80.4,152.4,0.71,274.7,50.1,70.5,201.6
2.022E+14,735,89,343.9,0.33,395.4,116.2,108.1,165.9
2.003E+14,640,90,163.1,0.58,170,100.2,94.8,94.8
1.955E+14,400,64.1,81.5,0.63,50.2,62.1,59.5,42.6
1.94525E+14,260,5.3,60.3,0.57,40.6,42.1,37.7,35.3
2.00435E+14,200,25.8,70.9,0.62,46.8,34.1,27.9,59
1.953E+14,560,90.1,308.4,0.38,300.1,74.1,91.1,245
1.95211E+14,255,16.8,67.4,0.65,31.2,46.1,34,70.4
1.95903E+14,340,67,56.7,0.64,31.2,52.1,51,38.3
2.0011E+14,380,75.6,109.9,0.66,70.3,62.1,54.7,57.9
1.93323E+14,220,37.8,21.3,0.66,17.7,36.1,31.6,20.8
2.01537E+14,420,72.7,131.2,0.47,56.4,72.1,58.3,44.7
2.00343E+14,290,7.8,81.5,0.43,28.9,56.1,36.5,23.2
2.03304E+14,540,75.4,180.8,0.39,76.8,84.2,80.2,67.9
2.00737E+14,560,67.1,322.6,0.38,80.2,82.2,86.3,113.1
1.94554E+14,330,65.4,53.2,0.48,36.4,48.1,51,49.5
1.94445E+14,450,63.8,67.4,0.5,120.1,66.1,69.3,36.2
1.93506E+14,340,81.5,70.9,0.58,59,58.1,47.4,33
1.93122E+14,245,11,106.4,0.77,51.6,42.1,34,109.5
1.93103E+14,335,75.8,67.4,0.65,60.3,58.1,46.2,53
1.93651E+14,375,72.1,56.7,0.64,55.3,64.1,52.2,28.9
1.94341E+14,490,65.7,187.9,0.64,202.5,60.1,82.6,124.3
1.95122E+14,275,22.8,53.2,0.41,40.2,50.1,36.5,21.5
2.00712E+14,335,70.4,78,0.47,48,62.1,43.7,33.4
2.0114E+14,385,72.4,255.2,1.12,80.1,60.1,57.1,169.7
2.01503E+14,390,69.3,173.7,0.6,68.2,64.1,55.9,97.9
2.01841E+14,385,70,92.2,0.52,50.8,76.2,47.4,41.8
1.95852E+14,285,66.7,24.8,0.65,33.3,50.1,38.9,27.4
1.95611E+14,500,74.8,141.8,0.53,64.6,80.2,72.9,32
1.607E+14,100,42.5,35.5,0.25,12.2,30.1,6.1,18.1
1.644E+14,330,22.7,152.4,0.28,80,54.1,47.4,84.2
1.623E+14,260,11.2,60.3,0.31,17.9,48.1,34,46.7
1.64E+14,310,43.4,117,0.23,63.2,70.1,32.8,88.3
1.649E+14,100,24.6,31.9,0.22,11.5,22,10.9,18.2
1.556E+14,45,2.6,10.6,0.16,3.4,12,3.6,5.1
1.65213E+14,290,3.6,74.4,0.5,42.7,36.1,48.6,50.5
1.65804E+14,75,12.5,10.6,0.21,8.1,20,6.1,6.4
1.6503E+14,215,16.8,39,0.34,4.6,48.1,23.1,26.8
1.6323E+14,65,12.6,10.6,0.16,13.8,18,4.9,7.1
1.6383E+14,300,14.2,81.5,0.51,30.9,48.1,43.7,36.4
1.614E+14,125,16.7,39,0.32,24.1,22,17,14.2
1.6153E+14,270,20.2,127.6,0.31,48.9,48.1,36.5,59
1.60324E+14,80,22.6,28.4,0.18,11.6,22,6.1,14.9
1.5535E+14,70,24,28.4,0.14,3.5,16,7.3,12.8
1.64652E+14,65,8.7,21.3,0.13,7.1,18,4.9,8.3
1.64234E+14,325,3.9,78,0.23,29.3,54.1,46.2,30.8
1.6245E+14,195,20.3,17.7,0.5,17.9,34.1,26.7,23.2
1.6175E+14,215,19.4,46.1,0.26,20.2,28.1,35.2,20.9
1.6243E+14,125,21.8,21.3,0.17,22.8,22,17,16.3
1.55203E+14,30,9.1,10.6,0.12,4.9,6,3.6,4.3
1.63825E+14,230,13.8,31.9,0.33,16.4,36.1,34,29.3
1.55015E+14,70,10.2,21.3,0.17,2.8,18,6.1,8.5
1.6101E+14,290,61.4,120.5,0.23,64,38.1,47.4,55.7
1.6294E+14,180,28.3,17.7,0.39,19,34.1,23.1,12.2
1.63615E+14,25,10.1,7.1,0.14,2.2,8,1.2,3.4
1.62706E+14,80,13.3,10.6,0.17,6,20,7.3,8
1.65247E+14,250,14.6,42.5,0.19,25.7,46.1,32.8,49.8
1.65603E+14,85,11.6,10.6,0.17,2.4,20,8.5,7.6
1.64118E+14,95,7.3,17.7,0.21,5.4,22,9.7,9.1
1.55755E+14,40,15.9,10.6,0.13,5.9,8,4.9,8.5
1.63239E+14,165,42.1,24.8,0.22,26.4,28.1,23.1,13.2
1.6345E+14,245,39,56.7,0.47,48.7,40.1,35.2,44.3
1.64417E+14,695,54.1,276.5,0.31,336,128.3,91.1,156.8
1.62152E+14,265,5.9,124.1,0.44,57.7,34.1,43.7,71.1
1.55642E+14,45,10.8,10.6,0.14,5.4,8,6.1,5.1
1.818E+14,305,37.7,85.1,0.49,79.3,64.1,35.2,44.8
1.824E+14,575,69.3,148.9,1.03,92.4,104.2,76.5,80
1.815E+14,450,8.9,166.6,0.52,76.5,92.2,53.5,40.7
1.81655E+14,350,69.2,106.4,0.56,53.4,54.1,52.2,72.6
1.8454E+14,485,89.1,173.7,0.47,79.3,78.2,70.5,91.2
1.83736E+14,450,73.4,191.4,0.56,78.9,70.1,66.8,83.2
1.83748E+14,210,7.2,31.9,0.72,25.9,40.1,26.7,32
1.807E+14,230,16.8,35.5,0.66,26.1,50.1,25.5,26.9
1.819E+14,245,36.1,28.4,0.65,24.5,44.1,32.8,21.4
1.8243E+14,450,83.5,145.3,0.49,72.9,70.1,66.8,94.1
1.84015E+14,350,4.5,56.7,0.78,48.3,72.1,41.3,38.2
1.81603E+14,415,6.7,106.4,0.79,78.8,72.1,57.1,32.7
1.82733E+14,475,88.1,131.2,0.7,96.6,64.1,76.5,51.8
1.82047E+14,335,69.7,81.5,0.78,78.9,68.1,40.1,83.3
1.83005E+14,215,42.4,81.5,0.89,45.3,52.1,20.7,85
1.81359E+14,290,70.6,74.4,0.73,18.2,40.1,46.2,47.1
1.82524E+14,390,20.4,56.7,0.57,73.5,58.1,59.5,58.8
1.7563E+14,200,45.8,35.5,0.89,46.9,28.1,31.6,52.5
1.82113E+14,325,45,78,0.74,68.7,64.1,40.1,77.6
1.81505E+14,340,81.2,85.1,0.62,57.8,70.1,40.1,58.6
1.80508E+14,325,44.8,99.3,0.89,68.4,54.1,46.2,67.8
1.84512E+14,245,42.9,42.5,0.89,51.2,42.1,34,58.8
1.83701E+14,170,8.7,14.2,0.98,18.5,34.1,20.7,51.5
1.90807E+14,300,15.1,180.8,0.3,23.4,50.1,42.5,141.5
1.85555E+14,180,16.2,42.5,0.34,16.8,50.1,13.4,23.6
1.9013E+14,245,6.9,28.4,0.32,20.2,50.1,29.2,35.1
1.90551E+14,250,7.5,81.5,0.44,23.9,60.1,24.3,81.2
1.90757E+14,200,35.4,127.6,0.4,31.3,50.1,18.2,101.2
1.90947E+14,135,9.5,31.9,0.35,11.5,30.1,14.6,20.6
1.9045E+14,190,19.7,46.1,0.35,16.9,34.1,25.5,57
1.85809E+14,275,6.1,24.8,0.54,9.9,70.1,24.3,15.2
1.85845E+14,240,7.8,53.2,0.32,27.4,82.2,8.5,100.8
1.91434E+14,300,5.3,95.7,0.48,20.9,70.1,30.4,81.4
1.91251E+14,370,9.8,280.1,0.38,13.2,76.2,43.7,116
1.9083E+14,250,3.7,56.7,0.36,46.1,60.1,24.3,53
2.051E+14,150,2.4,28.4,0.58,16.6,40.1,12.2,13.7
2.117E+14,345,35.7,117,0.88,66.6,44.1,57.1,62.7
2.124E+14,110,3.2,31.9,0.6,6.7,32.1,7.3,21.2
2.128E+14,420,45.1,124.1,0.44,79.7,64.1,63.2,76.6
2.05916E+14,400,37.6,131.2,0.44,50.4,56.1,63.2,35.7
2.135E+14,310,19.6,31.9,1.08,19.1,60.1,38.9,12.8
2.102E+14,315,27.5,39,1.02,48.6,54.1,43.7,18
2.114E+14,185,6.2,42.5,0.51,24.7,40.1,20.7,17.2
2.128E+14,395,3.1,209.2,0.66,25.2,90.2,41.3,127.8
2.133E+14,400,60.1,95.7,0.28,52.9,84.2,46.2,38.5
2.134E+14,500,87.4,326.1,1.24,72.2,86.2,69.3,400.8
2.124E+14,315,25.4,99.3,1.29,41.4,74.1,31.6,61.9
2.057E+14,360,17.9,177.3,0.95,62.2,66.1,47.4,84.4
2.117E+14,325,29.9,138.3,0.99,44.4,88.2,25.5,68.8
2.1405E+14,525,76.9,145.3,0.78,54.2,86.2,75.3,33.5
2.12735E+14,465,60.5,177.3,1.09,69.1,92.2,57.1,106.1
2.108E+14,370,68.2,95.7,0.7,51.8,64.1,51,48.9
2.122E+14,275,44,74.4,0.77,44.3,54.1,34,40.9
2.127E+14,235,31.8,49.6,0.73,21.5,60.1,20.7,38.8
2.12E+14,270,26.8,81.5,0.95,23.5,52.1,34,55.2
2.122E+14,180,23.5,35.5,0.95,31.8,28.1,26.7,42.3
2.1143E+14,240,9.1,60.3,0.49,44.6,52.1,26.7,87.8
2.053E+14,250,9.3,42.5,0.66,28.9,52.1,29.2,32.8
2.116E+14,200,2.8,17.7,0.65,9.1,38.1,25.5,12.7
2.1075E+14,245,7.5,63.8,0.5,26.8,36.1,37.7,75
2.0481E+14,240,8.5,17.7,1.39,2.6,56.1,24.3,29.9
2.1251E+14,730,76,404.1,0.9,67.1,94.2,120.3,223.7
2.056E+14,195,13.3,24.8,0.92,23.9,52.1,15.8,18.2
2.052E+14,340,11.9,99.3,0.63,56.2,54.1,49.8,27.8
2.0594E+14,345,4.9,60.3,0.53,42.8,54.1,51,33.8
2.1233E+14,410,44.1,120.5,0.35,26.5,110.2,32.8,21.9
2.1181E+14,480,44.4,180.8,0.41,62.2,92.2,60.8,84.7
2.1151E+14,400,35.7,131.2,1.38,59,74.1,52.2,69.2
2.10735E+14,220,30.6,170.2,1.49,80.9,50.1,23.1,204.6
2.12323E+14,525,60.4,134.7,0.56,74.3,60.1,91.1,78.5
2.1085E+14,310,24,606.2,0.99,183.7,52.1,43.7,532.5
2.11014E+14,210,3.7,42.5,0.18,2.9,38.1,27.9,20.2
2.05452E+14,515,57.5,191.4,0.74,160.2,62.1,87.5,180.3
2.12112E+14,460,60,173.7,0.28,67.8,68.1,70.5,110
2.04959E+14,455,11.1,92.2,0.41,81.6,96.2,52.2,29.2
2.04559E+14,350,19.6,156,1.05,59.4,74.1,40.1,58.1
2.13151E+14,340,74.1,92.2,0.41,67.2,70.1,40.1,44.2
2.10811E+14,325,22.7,78,1.06,77.9,50.1,48.6,54.4
2.11356E+14,250,23.3,39,0.71,25.8,54.1,27.9,28.6
2.10908E+14,375,33.8,81.5,0.45,54,62.1,53.5,16.3
2.10358E+14,375,40.1,102.8,0.57,62.4,112.2,23.1,86.7
2.11231E+14,135,7.3,31.9,0.5,19.8,46.1,4.9,15.6
2.10054E+14,250,19.5,35.5,0.7,18.8,36.1,38.9,56
2.11333E+14,665,60.1,319.1,0.45,197.7,124.2,86.3,100.9
2.10406E+14,215,3.5,92.2,0.37,4,40.1,27.9,10.7
2.12007E+14,200,4,39,0.49,11.5,50.1,18.2,59.9
2.12032E+14,355,68,106.4,0.35,68.8,74.1,41.3,41.9
2.04443E+14,295,64.1,39,0.49,42.9,50.1,41.3,22
2.10742E+14,360,40.1,109.9,0.52,56.9,70.1,45,57.1
2.11609E+14,270,44.4,67.4,0.49,36.1,52.1,34,34.6
2.11557E+14,350,61.4,148.9,0.61,80.8,62.1,47.4,72.5
2.11808E+14,155,3.5,92.2,1.3,39.2,48.1,8.5,99
2.11407E+14,330,56.1,67.4,0.79,33,64.1,41.3,29.6
2.1121E+14,375,66.8,120.5,0.58,81.8,68.1,49.8,57.7
2.11308E+14,350,37.6,78,0.51,45.8,68.1,43.7,45.7
2.11807E+14,170,5.8,24.8,0.94,18.2,38.1,18.2,36.6
2.11109E+14,380,60.4,109.9,0.33,76.1,72.1,48.6,41.1
2.05547E+14,435,42.7,120.5,0.97,84.6,78.2,58.3,73.7
2.11207E+14,325,45.1,102.8,0.82,40.2,54.1,46.2,39.5
2.12807E+14,275,45.2,49.6,0.43,33.5,64.1,27.9,31.7
2.1151E+14,440,60.9,152.4,0.67,158.8,104.2,43.7,72.4
2.10806E+14,355,16.4,39,0.66,38,76.2,40.1,29.8
2.12416E+14,200,4.6,39,0.55,27.2,44.1,21.9,24.1
2.04735E+14,195,28.5,49.6,0.92,54.7,14,38.9,54.6
2.12305E+14,330,70.1,74.4,0.43,30.3,60.1,43.7,78
2.10805E+14,250,19.6,63.8,0.42,31.4,34.1,40.1,58.7
1.908E+14,320,39.1,120.5,0.58,70.4,48.1,48.6,46.5
1.913E+14,305,76,184.3,0.42,72.2,22,60.8,110.6
1.83922E+14,350,80.2,134.7,0.44,62.1,62.1,47.4,37.8
1.914E+14,350,123.7,124.1,0.36,67.3,38.1,62,57.7
1.9184E+14,165,7.3,35.5,0.33,25.6,30.1,21.9,14.5
1.9172E+14,310,43.8,17.7,0.59,38,22,62,26.9
1.914E+14,400,44.9,163.1,0.59,58.9,34.1,76.5,53
1.92526E+14,295,23.1,156,1.47,75.9,26.1,55.9,101.7
1.91245E+14,375,81.1,148.9,0.74,62.2,28.1,74.1,37.5
1.91655E+14,310,43.5,148.9,0.9,63.6,30.1,57.1,74.9
1.84835E+14,240,35,95.7,0.71,47.4,24,43.7,49.8
1.9403E+14,310,44,31.9,0.86,30.4,24,60.8,21.8
1.9203E+14,220,67.9,63.8,0.63,37.1,28.1,36.5,32.1
1.926E+14,330,44,202.1,0.83,84.3,34.1,59.5,114.2
1.951E+14,330,85,102.8,0.8,55.2,32.1,60.8,31.4
1.909E+14,220,42.6,120.5,0.54,50.7,28.1,36.5,55
1.9502E+14,415,132.8,113.4,0.87,48.4,24,86.3,62.3
1.904E+14,270,24,102.8,0.73,70.1,32.1,46.2,68.7
1.843E+14,340,31.7,209.2,1.25,86.1,60.1,46.2,93.7
1.93E+14,345,43,85.1,1.35,63.3,24,69.3,86.8
1.935E+14,400,60.9,166.6,1.09,64.2,20,85.1,90.6
1.91915E+14,245,44.3,56.7,0.99,58.5,16,49.8,70.8
1.93517E+14,75,12.1,88.6,1.99,81.9,8,13.4,235.2
1.91741E+14,220,29.5,53.2,1.1,37.3,22,40.1,22
1.90259E+14,310,44.8,163.1,0.78,57.4,26.1,59.5,52.6
1.8533E+14,260,67.5,56.7,0.69,49.7,30.1,45,33.8
1.85357E+14,160,17.9,39,1.58,74.6,12,31.6,139.8
1.90045E+14,300,5.3,195,1.3,54.8,26.1,57.1,96.5
1.85926E+14,420,80,212.7,0.96,64.7,24,87.5,90.5
1.83852E+14,170,16.7,74.4,1.42,68.6,14,32.8,152.5
1.91234E+14,315,63.9,102.8,1.04,69.3,20,64.4,94.2
1.91126E+14,385,54.1,127.6,0.74,52,22,80.2,47.7
1.90748E+14,565,51.7,393.5,0.76,64.2,40.1,113,127.7
1.85519E+14,345,44.9,156,0.88,61.8,26.1,68,134.2
1.92515E+14,345,15.4,198.5,0.99,61.9,14,75.3,62.4
1.90401E+14,320,17.5,63.8,1.02,34,16,68,29.7
1.85738E+14,190,11.5,35.5,0.84,26.2,12,38.9,28.1
1.85324E+14,315,56.8,42.5,0.66,32.6,18,65.6,27.3
1.85222E+14,330,8.3,60.3,0.49,34.6,8,75.3,40
1.84733E+14,240,43.3,74.4,0.61,55.3,12,51,39.3
1.85634E+14,440,44.9,524.7,1.24,67,26.1,91.1,427.4
1.8461E+14,225,53,31.9,1.12,30.4,14,46.2,50
1.90015E+14,270,56.3,78,0.77,46.8,12,58.3,37.3
1.85058E+14,225,13,53.2,0.81,39.1,16,45,34.3
1.91835E+14,120,44.3,63.8,1.38,37.5,12,21.9,101.5
1.84825E+14,275,52,28.4,0.8,28.7,16,57.1,26.4
1.82907E+14,95,15.3,70.9,1.06,60.4,12,15.8,118.3
2.14936E+14,315,35.9,46.1,0.44,26.4,66.1,36.5,30.6
2.12143E+14,305,14.1,78,0.5,46.8,70.1,31.6,43.9
2.13343E+14,210,27.8,31.9,0.26,22.5,48.1,21.9,37.6
2.104E+14,250,10.9,17.7,0.33,17.7,50.1,30.4,47.3
2.12455E+14,325,67.8,88.6,0.64,63.4,50.1,48.6,83
2.1095E+14,280,13.9,46.1,0.39,22.8,52.1,36.5,40
2.1482E+14,200,3.1,17.7,0.34,18.9,28.1,31.6,13.4
2.12319E+14,1190,204.1,453.8,0.33,231.4,210.4,161.6,92
2.1272E+14,330,67.1,109.9,0.68,44.8,52.1,48.6,88.5
2.1414E+14,295,80.6,46.1,0.4,32.1,42.1,46.2,27.1
2.14519E+14,145,11.2,17.7,0.29,20.8,38.1,12.2,22.5
2.11708E+14,290,40.7,56.7,0.34,49.4,84.2,19.4,26.2
2.12552E+14,839,42.6,432.5,0.41,148.8,239.7,58.6,59.8
2.12032E+14,275,40.9,63.8,0.45,62.2,46.1,38.9,96.7
2.11252E+14,230,2.6,35.5,0.39,21.1,42.1,30.4,39.9
2.13138E+14,205,17,205.6,1.68,80,46.1,21.9,391.5
2.1304E+14,250,28.5,67.4,0.71,42.9,44.1,34,72.9
1.954E+14,350,7.7,42.5,0.43,40.3,56.1,51,41.7
2.00005E+14,515,85.8,187.9,0.51,105.6,84.2,74.1,80.8
2.0153E+14,385,82.5,117,0.33,79.7,62.1,55.9,96.6
2.01015E+14,375,49,85.1,0.48,153.8,70.1,48.6,60.2
1.95E+14,515,83.1,187.9,0.61,140.3,76.2,79,134.1
2.00415E+14,460,37.9,343.9,0.6,137.9,64.1,72.9,207.7
1.95715E+14,170,4.9,42.5,0.22,23.9,46.1,13.4,28.8
2.012E+14,300,52.1,63.8,0.25,80.3,56.1,38.9,26.5
1.943E+14,260,27.9,95.7,0.38,44.7,50.1,32.8,66.3
2.01036E+14,175,4.2,14.2,0.3,30,36.1,20.7,11.9
2.01515E+14,230,24.8,46.1,0.2,33,40.1,31.6,23.9
2.006E+14,180,2.9,35.5,0.27,23,32.1,24.3,17.4
2.00248E+14,265,35.1,46.1,0.32,28.7,44.1,37.7,31.6
1.953E+14,105,2.2,10.6,0.18,9.7,22,12.2,7.5
1.9532E+14,325,10.9,159.5,0.22,26,36.1,57.1,83
2.018E+14,510,65.3,177.3,0.28,133.2,62.1,86.3,81.7
1.943E+14,200,3.9,21.3,0.22,14,40.1,24.3,11.6
2.01537E+14,280,17.5,117,0.34,55.4,40.1,43.7,59.5
2.02127E+14,550,125.5,273,0.69,194.9,60.1,97.2,187.3
2.01215E+14,195,29.3,17.7,0.36,12.5,46.1,19.4,11.6
